Date,Time,Open,High,Low,Close,Volume
20231116,00:00:00,4497.51,4510.63,4487.32,4508.47,129858900
20231117,00:00:00,4512.90,4525.13,4499.19,4511.06,121504410
20231120,00:00:00,4513.11,4557.15,4505.86,4544.90,87943720
20231121,00:00:00,4548.27,4553.09,4525.50,4533.35,98248050
20231122,00:00:00,4534.47,4569.12,4530.48,4554.67,119614770
20231123,00:00:00,4553.98,4562.43,4551.27,4560.87,23156480
20231124,00:00:00,4561.05,4564.02,4552.67,4555.42,44645870
20231127,00:00:00,4557.43,4560.41,4541.91,4550.52,60067610
20231128,00:00:00,4552.11,4567.97,4537.93,4555.05,77246690
20231129,00:00:00,4555.27,4587.74,4546.77,4555.62,75573380
20231130,00:00:00,4553.10,4570.55,4536.42,4565.27,98197860
20231201,00:00:00,4562.96,4599.28,4554.39,4594.20,109028990
20231204,00:00:00,4595.03,4596.08,4546.48,4565.72,83934820
20231205,00:00:00,4565.58,4578.57,4548.68,4568.92,111601400
20231206,00:00:00,4565.94,4591.93,4545.93,4549.54,90030390
20231207,00:00:00,4548.93,4589.88,4542.87,4581.32,88140010
20231208,00:00:00,4579.63,4609.17,4560.31,4601.63,103952820
20231211,00:00:00,4603.48,4623.52,4595.51,4621.00,81837020
20231212,00:00:00,4621.40,4646.12,4607.42,4645.64,75733940
20231213,00:00:00,4645.88,4709.97,4642.58,4708.83,94304740
20231214,00:00:00,4705.59,4738.23,4693.16,4716.65,122543920
20231215,00:00:00,4713.80,4736.19,4704.12,4717.83,105909590
20231218,00:00:00,4718.23,4749.85,4716.11,4736.82,67709260
20231219,00:00:00,4737.15,4768.97,4735.14,4764.94,53495540
20231220,00:00:00,4765.30,4777.89,4691.97,4695.19,87064040
20231221,00:00:00,4701.68,4748.96,4701.56,4746.63,119959190
20231222,00:00:00,4746.98,4772.94,4735.81,4751.28,92457280
20231226,00:00:00,4751.95,4784.44,4751.81,4776.21,41218250
20231227,00:00:00,4777.92,4786.78,4767.65,4785.32,61987960
20231228,00:00:00,4784.51,4795.87,4781.53,4786.55,52229630
20231229,00:00:00,4786.40,4795.07,4751.00,4767.08,67376480
20240102,00:00:00,4770.87,4782.18,4722.73,4744.73,103879130
20240103,00:00:00,4746.80,4747.31,4699.36,4704.63,123248880
20240104,00:00:00,4708.06,4726.59,4687.53,4688.80,100638420
20240105,00:00:00,4693.86,4721.52,4663.22,4698.07,140274500
20240108,00:00:00,4696.00,4764.81,4676.37,4761.56,90727870
20240109,00:00:00,4759.02,4765.69,4730.28,4753.68,94214100
20240110,00:00:00,4751.96,4791.18,4748.27,4782.41,86535820
20240111,00:00:00,4783.17,4802.42,4738.62,4779.44,147777170
20240112,00:00:00,4776.40,4801.99,4758.02,4779.17,137746350
20240115,00:00:00,4777.46,4788.73,4772.46,4779.21,34332790
20240116,00:00:00,4777.71,4782.20,4746.67,4765.67,140588930
20240117,00:00:00,4766.31,4767.59,4714.28,4736.53,117616570
20240118,00:00:00,4735.23,4785.98,4732.61,4778.51,119863450
20240119,00:00:00,4779.83,4842.83,4777.61,4840.57,112148210
20240122,00:00:00,4841.88,4867.12,4841.74,4849.21,76538640
20240123,00:00:00,4849.56,4867.79,4844.32,4867.79,71478740
20240124,00:00:00,4870.57,4903.36,4859.65,4863.69,95201860
20240125,00:00:00,4871.74,4898.57,4865.61,4893.74,117765250
20240126,00:00:00,4890.51,4906.78,4870.61,4887.58,105024630
20240129,00:00:00,4883.12,4929.49,4875.23,4924.73,65127270
20240130,00:00:00,4924.44,4931.16,4912.97,4918.95,70756220
20240131,00:00:00,4903.25,4912.65,4841.23,4846.94,163279990
20240201,00:00:00,4852.00,4922.79,4849.56,4921.55,111131520
20240202,00:00:00,4928.89,4975.19,4903.64,4956.31,136992980
