Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2024-02-01,00:00:00,0.65647,0.65784,0.65076,0.65708,179472789910,3,Thursday,,
2024-02-02,00:00:00,0.65708,0.66099,0.65018,0.65099,166864589860,4,Friday,,
2024-02-05,00:00:00,0.651,0.65198,0.64682,0.64824,137497700230,0,Monday,1e-05,0.00154
2024-02-06,00:00:00,0.64818,0.65247,0.64776,0.65226,106626329900,1,Tuesday,,
2024-02-07,00:00:00,0.65221,0.65398,0.6515,0.65193,126677519930,2,Wednesday,,
2024-02-08,00:00:00,0.65188,0.65316,0.648,0.64908,102240490100,3,Thursday,,
2024-02-09,00:00:00,0.64905,0.65338,0.64868,0.65213,115097229980,4,Friday,,
2024-02-12,00:00:00,0.65134,0.65426,0.651,0.653,63186009960,0,Monday,-0.00079,-0.12114
2024-02-13,00:00:00,0.65295,0.65405,0.64422,0.64525,109458330060,1,Tuesday,,
2024-02-14,00:00:00,0.64521,0.64951,0.64459,0.64873,114292070010,2,Wednesday,,
2024-02-15,00:00:00,0.64872,0.6529,0.64771,0.65239,109654850010,3,Thursday,,
2024-02-16,00:00:00,0.65236,0.65442,0.6496,0.65279,119844779850,4,Friday,,
2024-02-19,00:00:00,0.65245,0.65515,0.65245,0.65394,61351620030,0,Monday,-0.00034,-0.05208
2024-02-20,00:00:00,0.65372,0.65786,0.6521,0.65478,90121370050,1,Tuesday,,
