Date,Time,Open,High,Low,Close,Volume,DayOfWeek,DayName,WeekendGap,WeekendGapPct
2016-05-06,00:00:00,155.348,155.618,153.635,154.47,197545240070,4,Friday,,
2016-05-09,00:00:00,154.275,156.429,154.275,156.028,186457169870,0,Monday,-0.195,-0.12624
2016-05-10,00:00:00,156.043,157.923,156.023,157.768,180563310340,1,Tuesday,,
2016-05-11,00:00:00,157.766,157.991,156.405,156.607,176009490070,2,Wednesday,,
2016-05-12,00:00:00,156.608,158.483,156.254,157.473,195944060100,3,Thursday,,
2016-05-13,00:00:00,157.468,157.651,155.932,155.958,225493159770,4,Friday,,
2016-05-16,00:00:00,155.838,157.084,155.668,156.997,145402860060,0,Monday,-0.12,-0.07694
2016-05-17,00:00:00,156.963,158.976,156.937,157.804,187351199940,1,Tuesday,,
2016-05-18,00:00:00,157.802,160.875,157.017,160.854,223051289800,2,Wednesday,,
2016-05-19,00:00:00,160.855,161.631,160.131,160.638,231641979710,3,Thursday,,
2016-05-20,00:00:00,160.638,161.057,159.521,159.607,160848220050,4,Friday,,
2016-05-23,00:00:00,159.753,159.833,158.039,158.208,168663680100,0,Monday,0.146,0.09147
2016-05-24,00:00:00,158.208,161.049,158.094,160.934,177276520040,1,Tuesday,,
2016-05-25,00:00:00,160.934,162.524,160.437,161.883,181460110040,2,Wednesday,,
2016-05-26,00:00:00,161.873,162.173,160.718,160.999,180065340140,3,Thursday,,
2016-05-27,00:00:00,160.998,161.425,160.157,161.149,164970179970,4,Friday,,
2016-05-30,00:00:00,161.277,162.885,161.199,162.646,115390669860,0,Monday,0.128,0.07943
