Date,Time,Open,High,Low,Close,Volume
20180604,00:00:00,24601.47,24860.67,24582.97,24791.67,185943250
20180605,00:00:00,24801.47,24857.57,24709.67,24822.17,191021700
20180606,00:00:00,24823.47,25148.67,24811.97,25141.67,204623150
20180607,00:00:00,25146.97,25322.17,25115.47,25263.67,225669140
20180608,00:00:00,25258.97,25326.17,25074.57,25307.67,172430930
20180611,00:00:00,25266.47,25404.67,25242.47,25331.67,150546350
20180612,00:00:00,25313.47,25390.07,25243.67,25299.67,219142510
20180613,00:00:00,25327.97,25364.67,25185.67,25187.17,191092190
20180614,00:00:00,25184.47,25330.67,25125.07,25189.67,247845650
20180615,00:00:00,25157.47,25177.97,24884.67,25088.67,263235890
20180618,00:00:00,25048.97,25127.47,24819.67,25000.67,222721950
20180619,00:00:00,24988.47,25000.97,24555.07,24708.67,376686460
20180620,00:00:00,24715.97,24849.97,24626.67,24664.67,249031230
20180621,00:00:00,24665.97,24788.47,24405.67,24471.17,331319200
20180622,00:00:00,24457.97,24663.17,24446.47,24601.67,238246910
20180625,00:00:00,24581.47,24612.47,24082.17,24281.67,344972820
20180626,00:00:00,24280.97,24382.67,24222.07,24310.17,299750950
20180627,00:00:00,24293.97,24571.67,24086.07,24147.67,411556420
20180628,00:00:00,24142.97,24308.67,23992.67,24233.67,433201010
20180629,00:00:00,24263.47,24509.67,24220.47,24295.67,461255500
20180702,00:00:00,24319.47,24336.97,24040.07,24308.17,406601460
20180703,00:00:00,24310.97,24464.07,24148.67,24181.17,469010000
20180704,00:00:00,24171.97,24271.57,24144.47,24225.67,164608500
20180705,00:00:00,24215.97,24374.57,24126.97,24358.17,510712270
20180706,00:00:00,24326.47,24520.67,24252.57,24464.67,492181820
20180709,00:00:00,24485.47,24795.67,24481.47,24781.17,317284450
20180710,00:00:00,24790.47,24944.67,24773.97,24933.67,98172300
20180711,00:00:00,24769.97,24814.67,24616.97,24695.67,206994280
20180712,00:00:00,24724.47,24940.67,24690.97,24907.67,101040090
20180713,00:00:00,24921.47,25041.17,24882.07,25019.17,90668020
20180716,00:00:00,25070.47,25103.97,24978.67,25057.67,77956260
20180717,00:00:00,25062.47,25156.17,24988.17,25121.67,90059910
20180718,00:00:00,25134.47,25213.67,25096.67,25175.67,68260700
20180719,00:00:00,25174.47,25211.47,25046.67,25075.67,83188550
20180720,00:00:00,25063.97,25124.67,24924.97,25042.17,98651740
20180723,00:00:00,25090.97,25092.97,24975.47,25048.17,244109240
20180724,00:00:00,25044.47,25285.17,25039.97,25227.17,308975220
20180725,00:00:00,25222.97,25447.17,25107.57,25424.17,5215470
20180726,00:00:00,25444.47,25588.67,25414.47,25541.67,4518350
20180727,00:00:00,25511.47,25587.97,25367.67,25431.17,5240470
20180730,00:00:00,25439.07,25495.67,25287.17,25307.67,7177120
20180731,00:00:00,25330.47,25488.67,25293.57,25465.67,4630590
20180801,00:00:00,25483.47,25495.47,25277.67,25316.67,7253770
20180802,00:00:00,25336.47,25360.67,25113.17,25334.17,8005650
20180803,00:00:00,25357.47,25468.67,25289.57,25445.67,5769480
20180806,00:00:00,25459.47,25541.67,25375.67,25500.67,4458650
20180807,00:00:00,25500.97,25691.67,25492.47,25630.67,2315760
20180808,00:00:00,25642.97,25663.47,25552.67,25565.67,3177750
20180809,00:00:00,25519.47,25614.67,25490.67,25505.17,3704470
20180810,00:00:00,25480.47,25489.97,25220.67,25339.17,7189600
20180813,00:00:00,25309.97,25378.67,25150.67,25219.17,9126970
20180814,00:00:00,25230.97,25340.07,25203.67,25303.67,5792490
20180815,00:00:00,25318.97,25322.47,24965.67,25202.67,7914820
20180816,00:00:00,25195.97,25606.67,25143.47,25592.67,6296430
20180817,00:00:00,25571.97,25725.67,25501.07,25670.67,3946410
20180820,00:00:00,25690.47,25790.67,25658.47,25757.67,3604180
20180821,00:00:00,25751.47,25887.67,25723.47,25801.67,3648280
20180822,00:00:00,25723.47,25836.67,25676.47,25718.67,4894970
20180823,00:00:00,25726.47,25762.67,25605.17,25667.67,4467770
20180824,00:00:00,25672.97,25826.67,25649.47,25792.67,3697420
20180827,00:00:00,25809.97,26072.67,25800.47,26069.67,3249510
20180828,00:00:00,26075.47,26148.07,26037.67,26080.17,13568610
20180829,00:00:00,26074.97,26166.67,26032.67,26129.67,17684240
20180830,00:00:00,26134.47,26147.47,25934.67,25998.67,17005400
20180831,00:00:00,25958.47,26028.67,25876.67,25999.67,25929040
20180903,00:00:00,26002.97,26060.07,25940.47,26005.67,15608520
20180904,00:00:00,26006.47,26049.07,25801.17,25970.17,27699810
20180905,00:00:00,25972.97,26010.67,25824.07,25958.67,16780640
20180906,00:00:00,25955.97,26074.17,25875.67,26006.67,24769670
20180907,00:00:00,25988.47,26015.47,25812.67,25942.67,29079640
20180910,00:00:00,25931.97,26040.57,25856.67,25888.67,22958960
20180911,00:00:00,25879.47,26019.67,25748.17,25985.67,13772440
20180912,00:00:00,25992.97,26147.67,25924.17,26002.17,28261770
20180913,00:00:00,25978.97,26188.67,25965.97,26149.67,29707240
20180914,00:00:00,26146.17,26224.57,26068.67,26151.67,29896760
20180917,00:00:00,26136.97,26184.17,26029.67,26063.67,23772720
20180918,00:00:00,26055.47,26318.67,25952.97,26266.67,27244780
20180919,00:00:00,26275.97,26463.67,26226.07,26422.67,20907520
20180920,00:00:00,26434.97,26699.17,26415.97,26693.67,18213610
20180921,00:00:00,26696.47,26781.57,26678.67,26723.67,22226480
20180924,00:00:00,26691.47,26704.07,26543.67,26576.67,20860520
20180925,00:00:00,26583.97,26669.07,26475.67,26494.67,18815120
20180926,00:00:00,26494.97,26604.67,26348.67,26401.17,19891630
20180927,00:00:00,26388.47,26560.67,26335.07,26458.17,32880760
20180928,00:00:00,26482.97,26515.67,26330.07,26476.17,38140160
20181001,00:00:00,26513.97,26736.67,26512.97,26657.67,28830160
20181002,00:00:00,26658.47,26826.67,26537.57,26794.67,17276720
20181003,00:00:00,26799.47,26951.67,26763.47,26861.67,14954470
20181004,00:00:00,26805.47,26805.47,26469.67,26638.67,26907720
20181005,00:00:00,26666.47,26721.97,26300.67,26482.67,42277230
20181008,00:00:00,26515.47,26536.97,26216.67,26534.47,45599570
20181009,00:00:00,26519.47,26546.97,26325.17,26460.97,35429320
20181010,00:00:00,26450.97,26505.47,25493.47,25500.47,50825740
20181011,00:00:00,25459.97,25668.67,24895.17,25193.97,70612320
20181012,00:00:00,25216.97,25546.47,25003.67,25325.97,62352930
20181015,00:00:00,25335.97,25484.17,25119.07,25208.97,56589120
20181016,00:00:00,25186.47,25817.67,25177.47,25795.47,45943200
20181017,00:00:00,25753.97,25858.97,25479.67,25754.97,30366300
20181018,00:00:00,25731.47,25737.47,25237.17,25402.47,30951640
20181019,00:00:00,25399.97,25607.67,25348.67,25437.47,38189950
20181022,00:00:00,25339.47,25574.07,25231.17,25300.97,41725830
20181023,00:00:00,25308.97,25319.97,24765.17,25262.47,69166560
20181024,00:00:00,25257.97,25354.07,24531.67,24637.47,61272460
20181025,00:00:00,24711.47,25104.67,24590.97,24876.97,52837720
20181026,00:00:00,24812.47,24912.17,24441.67,24777.17,78604360
20181029,00:00:00,24753.97,25033.67,24120.17,24453.67,73505490
20181030,00:00:00,24407.97,24930.17,24363.57,24886.97,63100280
20181031,00:00:00,24901.47,25338.67,24855.47,25076.97,54664980
